current,ancestor,distance
HP:0100945,HP:0011842,8
HP:0100945,HP:0000924,8
HP:0100945,HP:0000118,8
HP:0100946,HP:0100946,0
HP:0100946,HP:0010184,1
HP:0100946,HP:0100924,1
HP:0100946,HP:0010161,2
HP:0100946,HP:0100925,2
HP:0100946,HP:0001780,3
HP:0100946,HP:0011001,3
HP:0100946,HP:0011297,4
HP:0100946,HP:0001760,4
HP:0100946,HP:0004348,4
HP:0100946,HP:0002813,5
HP:0100946,HP:0002814,5
HP:0100946,HP:0011849,5
HP:0100946,HP:0011844,6
HP:0100946,HP:0040068,6
HP:0100946,HP:0040064,6
HP:0100946,HP:0003330,6
HP:0100946,HP:0011842,7
HP:0100946,HP:0000924,7
HP:0100946,HP:0000118,7
HP:0100943,HP:0100943,0
HP:0100943,HP:0100930,1
HP:0100943,HP:0100947,1
HP:0100943,HP:0100924,2
HP:0100943,HP:0010183,2
HP:0100943,HP:0100925,3
HP:0100943,HP:0010161,3
HP:0100943,HP:0011001,4
HP:0100943,HP:0001780,4
HP:0100943,HP:0004348,5
HP:0100943,HP:0011297,5
HP:0100943,HP:0001760,5
HP:0100943,HP:0011849,6
HP:0100943,HP:0002813,6
HP:0100943,HP:0002814,6
HP:0100943,HP:0003330,7
HP:0100943,HP:0011844,7
HP:0100943,HP:0040068,7
HP:0100943,HP:0040064,7
HP:0100943,HP:0011842,8
HP:0100943,HP:0000924,8
HP:0100943,HP:0000118,8
HP:0100944,HP:0100944,0
HP:0100944,HP:0010053,1
HP:0100944,HP:0100930,1
HP:0100944,HP:0100948,1
HP:0100944,HP:0010057,2
HP:0100944,HP:0010182,2
HP:0100944,HP:0100924,2
HP:0100944,HP:0001844,3
HP:0100944,HP:0010161,3
HP:0100944,HP:0100925,3
HP:0100944,HP:0001780,4
HP:0100944,HP:0011001,4
HP:0100944,HP:0011297,5
HP:0100944,HP:0001760,5
HP:0100944,HP:0004348,5
HP:0100944,HP:0002813,6
HP:0100944,HP:0002814,6
HP:0100944,HP:0011849,6
HP:0100944,HP:0011844,7
HP:0100944,HP:0040068,7
HP:0100944,HP:0040064,7
HP:0100944,HP:0003330,7
HP:0100944,HP:0011842,8
HP:0100944,HP:0000924,8
HP:0100944,HP:0000118,8
HP:0025119,HP:0025119,0
HP:0025119,HP:0025118,1
HP:0025119,HP:0032453,2
HP:0025119,HP:0000159,3
HP:0025119,HP:0000163,4
HP:0025119,HP:0031816,5
HP:0025119,HP:0000153,6
HP:0025119,HP:0000271,7
HP:0025119,HP:0000234,8
HP:0025119,HP:0000152,9
HP:0025119,HP:0000118,10
HP:0025118,HP:0025118,0
HP:0025118,HP:0032453,1
HP:0025118,HP:0000159,2
HP:0025118,HP:0000163,3
HP:0025118,HP:0031816,4
HP:0025118,HP:0000153,5
HP:0025118,HP:0000271,6
HP:0025118,HP:0000234,7
HP:0025118,HP:0000152,8
HP:0025118,HP:0000118,9
HP:0100947,HP:0100947,0
HP:0100947,HP:0010183,1
HP:0100947,HP:0100924,1
HP:0100947,HP:0010161,2
HP:0100947,HP:0100925,2
HP:0100947,HP:0001780,3
HP:0100947,HP:0011001,3
HP:0100947,HP:0011297,4
HP:0100947,HP:0001760,4
HP:0100947,HP:0004348,4
HP:0100947,HP:0002813,5
HP:0100947,HP:0002814,5
HP:0100947,HP:0011849,5
HP:0100947,HP:0011844,6
HP:0100947,HP:0040068,6
HP:0100947,HP:0040064,6
HP:0100947,HP:0003330,6
HP:0100947,HP:0011842,7
HP:0100947,HP:0000924,7
HP:0100947,HP:0000118,7
HP:0025117,HP:0025117,0
HP:0025117,HP:0011124,1
HP:0025117,HP:0011121,2
HP:0025117,HP:0000951,3
HP:0025117,HP:0001574,4
HP:0025117,HP:0000118,5
HP:0100948,HP:0100948,0
HP:0100948,HP:0010182,1
HP:0100948,HP:0100924,1
HP:0100948,HP:0010161,2
HP:0100948,HP:0100925,2
HP:0100948,HP:0001780,3
HP:0100948,HP:0011001,3
HP:0100948,HP:0011297,4
HP:0100948,HP:0001760,4
HP:0100948,HP:0004348,4
HP:0100948,HP:0002813,5
HP:0100948,HP:0002814,5
HP:0100948,HP:0011849,5
HP:0100948,HP:0011844,6
HP:0100948,HP:0040068,6
HP:0100948,HP:0040064,6
HP:0100948,HP:0003330,6
HP:0100948,HP:0011842,7
HP:0100948,HP:0000924,7
HP:0100948,HP:0000118,7
HP:0025116,HP:0025116,0
HP:0025116,HP:0001197,1
HP:0025116,HP:0000118,2
HP:0001147,HP:0001147,0
HP:0001147,HP:0030506,1
HP:0001147,HP:0000479,2
HP:0001147,HP:0001098,3
HP:0001147,HP:0004329,4
HP:0001147,HP:0012372,5
HP:0001147,HP:0000478,6
HP:0001147,HP:0000118,7
HP:0002478,HP:0002478,0
HP:0002478,HP:0002191,1
HP:0002478,HP:0001257,2
HP:0002478,HP:0001276,3
HP:0002478,HP:0002493,4
HP:0002478,HP:0003808,4
HP:0002478,HP:0011442,5
HP:0002478,HP:0011804,5
HP:0002478,HP:0012638,6
HP:0002478,HP:0003011,6
HP:0002478,HP:0000707,7
HP:0002478,HP:0000118,7
HP:0001149,HP:0001149,0
HP:0001149,HP:0001131,1
HP:0001149,HP:0000481,2
HP:0001149,HP:0004328,3
HP:0001149,HP:0012372,4
HP:0001149,HP:0000478,5
HP:0001149,HP:0000118,6
HP:0001166,HP:0001166,0
HP:0001166,HP:0100807,1
HP:0001166,HP:0001238,1
HP:0001166,HP:0001167,2
HP:0001166,HP:0001155,3
HP:0001166,HP:0011297,3
HP:0001166,HP:0002817,4
HP:0001166,HP:0002813,4
HP:0001166,HP:0040064,5
HP:0001166,HP:0011844,5
HP:0001166,HP:0040068,5
HP:0001166,HP:0000118,6
HP:0001166,HP:0011842,6
HP:0001166,HP:0000924,6
HP:0025110,HP:0025110,0
HP:0025110,HP:0030500,1
HP:0025110,HP:0001103,2
HP:0025110,HP:0030506,2
HP:0025110,HP:0000479,3
HP:0025110,HP:0001098,4
HP:0025110,HP:0004329,5
HP:0025110,HP:0012372,6
HP:0025110,HP:0000478,7
HP:0025110,HP:0000118,8
HP:0001167,HP:0001167,0
HP:0001167,HP:0001155,1
HP:0001167,HP:0011297,1
HP:0001167,HP:0002817,2
HP:0001167,HP:0002813,2
HP:0001167,HP:0040064,3
HP:0001167,HP:0011844,3
HP:0001167,HP:0040068,3
HP:0001167,HP:0000118,4
HP:0001167,HP:0011842,4
HP:0001167,HP:0000924,4
HP:0002497,HP:0002497,0
HP:0002497,HP:0001251,1
HP:0002497,HP:0011443,2
HP:0002497,HP:0011442,3
HP:0002497,HP:0012638,4
HP:0002497,HP:0000707,5
HP:0002497,HP:0000118,6
HP:0002494,HP:0002494,0
HP:0002494,HP:0002360,1
HP:0002494,HP:0000708,2
HP:0002494,HP:0012638,3
HP:0002494,HP:0000707,4
HP:0002494,HP:0000118,5
HP:0001162,HP:0001162,0
HP:0001162,HP:0004207,1
HP:0001162,HP:0001161,1
HP:0001162,HP:0100259,1
HP:0001162,HP:0001167,2
HP:0001162,HP:0010442,2
HP:0001162,HP:0009997,2
HP:0001162,HP:0001155,3
HP:0001162,HP:0011297,3
HP:0001162,HP:0004275,3
HP:0001162,HP:0005918,3
HP:0001162,HP:0002817,4
HP:0001162,HP:0002813,4
HP:0001162,HP:0009142,4
HP:0001162,HP:0040064,5
HP:0001162,HP:0011844,5
HP:0001162,HP:0040068,5
HP:0001162,HP:0000118,6
HP:0001162,HP:0011842,6
HP:0001162,HP:0000924,6
HP:0025115,HP:0025115,0
HP:0025115,HP:0011124,1
HP:0025115,HP:0011121,2
HP:0025115,HP:0000951,3
HP:0025115,HP:0001574,4
HP:0025115,HP:0000118,5
HP:0002495,HP:0002495,0
HP:0002495,HP:0003474,1
HP:0002495,HP:0009830,2
HP:0002495,HP:0000759,3
HP:0002495,HP:0012639,4
HP:0002495,HP:0000707,5
HP:0002495,HP:0000118,6
HP:0001161,HP:0001161,0
HP:0001161,HP:0010442,1
HP:0001161,HP:0009997,1
HP:0001161,HP:0011297,2
HP:0001161,HP:0004275,2
HP:0001161,HP:0005918,2
HP:0001161,HP:0002813,3
HP:0001161,HP:0001155,3
HP:0001161,HP:0009142,3
HP:0001161,HP:0001167,3
HP:0001161,HP:0011844,4
HP:0001161,HP:0040068,4
HP:0001161,HP:0002817,4
HP:0001161,HP:0011842,5
HP:0001161,HP:0040064,5
HP:0001161,HP:0000924,5
HP:0001161,HP:0000118,6
HP:0025114,HP:0025114,0
HP:0025114,HP:0011368,1
HP:0025114,HP:0001072,2
HP:0025114,HP:0011121,3
HP:0025114,HP:0000951,4
HP:0025114,HP:0001574,5
HP:0025114,HP:0000118,6
HP:0002492,HP:0002492,0
HP:0002492,HP:0002062,1
HP:0002492,HP:0002011,2
HP:0002492,HP:0012639,3
HP:0002492,HP:0000707,4
HP:0002492,HP:0000118,5
HP:0025113,HP:0025113,0
HP:0025113,HP:0025112,1
HP:0025113,HP:0000708,2
HP:0025113,HP:0012638,3
HP:0025113,HP:0000707,4
HP:0025113,HP:0000118,5
HP:0001163,HP:0001163,0
HP:0001163,HP:0001155,1
HP:0001163,HP:0040070,1
HP:0001163,HP:0002817,2
HP:0001163,HP:0002813,2
HP:0001163,HP:0040064,3
HP:0001163,HP:0011844,3
HP:0001163,HP:0040068,3
HP:0001163,HP:0000118,4
HP:0001163,HP:0011842,4
HP:0001163,HP:0000924,4
HP:0002493,HP:0002493,0
HP:0002493,HP:0011442,1
HP:0002493,HP:0012638,2
HP:0002493,HP:0000707,3
HP:0002493,HP:0000118,4
HP:0025112,HP:0025112,0
HP:0025112,HP:0000708,1
HP:0025112,HP:0012638,2
HP:0025112,HP:0000707,3
HP:0025112,HP:0000118,4
HP:0002490,HP:0002490,0
HP:0002490,HP:0030085,1
HP:0002490,HP:0025454,2
HP:0002490,HP:0002921,3
HP:0002490,HP:0002011,4
HP:0002490,HP:0012639,5
HP:0002490,HP:0000707,6
HP:0002490,HP:0000118,7
HP:0002491,HP:0002491,0
HP:0002491,HP:0000301,1
HP:0002491,HP:0001257,1
HP:0002491,HP:0011799,2
HP:0002491,HP:0011805,2
HP:0002491,HP:0001276,2
HP:0002491,HP:0000271,3
HP:0002491,HP:0003011,3
HP:0002491,HP:0002493,3
HP:0002491,HP:0003808,3
HP:0002491,HP:0000234,4
HP:0002491,HP:0000118,4
HP:0002491,HP:0011442,4
HP:0002491,HP:0011804,4
HP:0002491,HP:0000152,5
HP:0002491,HP:0012638,5
HP:0002491,HP:0000707,6
HP:0100960,HP:0100960,0
HP:0100960,HP:0002118,1
HP:0100960,HP:0012443,2
HP:0100960,HP:0002011,3
HP:0100960,HP:0012639,4
HP:0100960,HP:0000707,5
HP:0100960,HP:0000118,6
HP:0100952,HP:0100952,0
HP:0100952,HP:0002119,1
HP:0100952,HP:0002118,2
HP:0100952,HP:0012443,3
HP:0100952,HP:0002011,4
HP:0100952,HP:0012639,5
HP:0100952,HP:0000707,6
HP:0100952,HP:0000118,7
HP:0100953,HP:0100953,0
HP:0100953,HP:0012703,1
HP:0100953,HP:0002011,2
HP:0100953,HP:0012639,3
HP:0100953,HP:0000707,4
HP:0100953,HP:0000118,5
HP:0100950,HP:0100950,0
HP:0100950,HP:0003287,1
HP:0100950,HP:0012379,1
HP:0100950,HP:0012103,2
HP:0100950,HP:0001939,2
HP:0100950,HP:0011017,3
HP:0100950,HP:0000118,3
HP:0100950,HP:0025354,4
HP:0100951,HP:0100951,0
HP:0100951,HP:0002119,1
HP:0100951,HP:0002118,2
HP:0100951,HP:0012443,3
HP:0100951,HP:0002011,4
HP:0100951,HP:0012639,5
HP:0100951,HP:0000707,6
HP:0100951,HP:0000118,7
HP:0100957,HP:0100957,0
HP:0100957,HP:0012210,1
HP:0100957,HP:0000077,2
HP:0100957,HP:0010935,3
HP:0100957,HP:0000079,4
HP:0100957,HP:0000119,5
HP:0100957,HP:0000118,6
HP:0100954,HP:0100954,0
HP:0100954,HP:0002538,1
HP:0100954,HP:0006872,1
HP:0100954,HP:0002060,2
HP:0100954,HP:0007364,2
HP:0100954,HP:0100547,3
HP:0100954,HP:0002977,3
HP:0100954,HP:0012443,4
HP:0100954,HP:0002011,4
HP:0100954,HP:0012639,5
HP:0100954,HP:0000707,6
HP:0100954,HP:0000118,7
HP:0100955,HP:0100955,0
HP:0100955,HP:0000277,1
HP:0100955,HP:0030791,2
HP:0100955,HP:0011821,3
HP:0100955,HP:0000929,4
HP:0100955,HP:0009121,5
HP:0100955,HP:0000234,5
HP:0100955,HP:0011842,6
HP:0100955,HP:0000152,6
HP:0100955,HP:0000924,7
HP:0100955,HP:0000118,7
HP:0025108,HP:0025108,0
HP:0025108,HP:0025104,1
HP:0025108,HP:0011355,2
HP:0025108,HP:0011121,3
HP:0025108,HP:0000951,4
HP:0025108,HP:0001574,5
HP:0025108,HP:0000118,6
HP:0025107,HP:0025107,0
HP:0025107,HP:0025104,1
HP:0025107,HP:0011355,2
HP:0025107,HP:0011121,3
HP:0025107,HP:0000951,4
HP:0025107,HP:0001574,5
HP:0025107,HP:0000118,6
HP:0100958,HP:0100958,0
HP:0100958,HP:0003174,1
HP:0100958,HP:0003172,1
HP:0100958,HP:0003272,2
HP:0100958,HP:0002644,3
HP:0100958,HP:0011844,4
HP:0100958,HP:0011842,5
HP:0100958,HP:0000924,6
HP:0100958,HP:0000118,7
HP:0025106,HP:0025106,0
HP:0025106,HP:0025104,1
HP:0025106,HP:0011355,2
HP:0025106,HP:0011121,3
HP:0025106,HP:0000951,4
HP:0025106,HP:0001574,5
HP:0025106,HP:0000118,6
HP:0100959,HP:0100959,0
HP:0100959,HP:0000944,1
HP:0100959,HP:0002813,2
HP:0100959,HP:0011314,2
HP:0100959,HP:0011844,3
HP:0100959,HP:0040068,3
HP:0100959,HP:0011842,4
HP:0100959,HP:0040064,4
HP:0100959,HP:0000924,4
HP:0100959,HP:0000118,5
HP:0025105,HP:0025105,0
HP:0025105,HP:0025104,1
HP:0025105,HP:0011355,2
HP:0025105,HP:0011121,3
HP:0025105,HP:0000951,4
HP:0025105,HP:0001574,5
HP:0025105,HP:0000118,6
HP:0001159,HP:0001159,0
HP:0001159,HP:0011297,1
HP:0001159,HP:0002813,2
HP:0001159,HP:0011844,3
HP:0001159,HP:0040068,3
HP:0001159,HP:0011842,4
HP:0001159,HP:0040064,4
HP:0001159,HP:0000924,4
HP:0001159,HP:0000118,5
HP:0025109,HP:0025109,0
HP:0025109,HP:0030272,1
HP:0025109,HP:0001877,2
HP:0025109,HP:0012379,2
HP:0025109,HP:0001871,3
HP:0025109,HP:0001939,3
HP:0025109,HP:0000118,4
HP:0025100,HP:0025100,0
HP:0025100,HP:0007343,1
HP:0025100,HP:0100547,2
HP:0025100,HP:0012443,3
HP:0025100,HP:0002011,4
HP:0025100,HP:0012639,5
HP:0025100,HP:0000707,6
HP:0025100,HP:0000118,7
HP:0002465,HP:0002465,0
HP:0002465,HP:0002167,1
HP:0002465,HP:0011446,2
HP:0002465,HP:0012638,3
HP:0002465,HP:0000707,4
HP:0002465,HP:0000118,5
HP:0003796,HP:0003796,0
HP:0003796,HP:0002867,1
HP:0003796,HP:0003272,2
HP:0003796,HP:0002644,3
HP:0003796,HP:0011844,4
HP:0003796,HP:0011842,5
HP:0003796,HP:0000924,6
HP:0003796,HP:0000118,7
HP:0001133,HP:0001133,0
HP:0001133,HP:0001123,1
HP:0001133,HP:0000505,2
HP:0001133,HP:0000504,3
HP:0001133,HP:0012373,4
HP:0001133,HP:0000478,5
HP:0001133,HP:0000118,6
HP:0003797,HP:0003797,0
HP:0003797,HP:0003202,1
HP:0003797,HP:0009127,1
HP:0003797,HP:0030236,2
HP:0003797,HP:0011805,2
HP:0003797,HP:0040064,2
HP:0003797,HP:0003011,3
HP:0003797,HP:0000118,3
HP:0001132,HP:0001132,0
HP:0001132,HP:0001083,1
HP:0001132,HP:0000517,2
HP:0001132,HP:0004328,3
HP:0001132,HP:0012372,4
HP:0001132,HP:0000478,5
HP:0001132,HP:0000118,6
HP:0001135,HP:0001135,0
HP:0001135,HP:0000532,1
HP:0001135,HP:0000556,1
HP:0001135,HP:0000479,2
HP:0001135,HP:0000610,2
HP:0001135,HP:0001098,3
HP:0001135,HP:0000553,3
HP:0001135,HP:0004329,4
HP:0001135,HP:0012372,4
HP:0001135,HP:0000478,5
HP:0001135,HP:0000118,6
HP:0002463,HP:0002463,0
HP:0002463,HP:0011446,1
HP:0002463,HP:0012638,2
HP:0002463,HP:0000707,3
HP:0002463,HP:0000118,4
HP:0001134,HP:0001134,0
HP:0001134,HP:0010696,1
HP:0001134,HP:0000518,2
HP:0001134,HP:0000517,3
HP:0001134,HP:0004328,4
HP:0001134,HP:0012372,5
HP:0001134,HP:0000478,6
HP:0001134,HP:0000118,7
HP:0003795,HP:0003795,0
HP:0003795,HP:0001831,1
HP:0003795,HP:0010183,1
HP:0003795,HP:0001991,2
HP:0003795,HP:0011927,2
HP:0003795,HP:0010161,2
HP:0003795,HP:0001780,3
HP:0003795,HP:0006494,3
HP:0003795,HP:0011297,3
HP:0003795,HP:0001760,4
HP:0003795,HP:0006493,4
HP:0003795,HP:0002813,4
HP:0003795,HP:0002814,5
HP:0003795,HP:0045060,5
HP:0003795,HP:0040069,5
HP:0003795,HP:0011844,5
HP:0003795,HP:0040068,5
HP:0003795,HP:0040064,6
HP:0003795,HP:0009815,6
HP:0003795,HP:0011842,6
HP:0003795,HP:0000924,6
HP:0003795,HP:0000118,7
HP:0003795,HP:0009115,7
HP:0002464,HP:0002464,0
HP:0002464,HP:0001257,1
HP:0002464,HP:0001260,1
HP:0002464,HP:0001276,2
HP:0002464,HP:0002167,2
HP:0002464,HP:0002493,3
HP:0002464,HP:0003808,3
HP:0002464,HP:0011446,3
HP:0002464,HP:0011442,4
HP:0002464,HP:0011804,4
HP:0002464,HP:0012638,4
HP:0002464,HP:0003011,5
HP:0002464,HP:0000707,5
HP:0002464,HP:0000118,6
HP:0025104,HP:0025104,0
HP:0025104,HP:0011355,1
HP:0025104,HP:0011121,2
HP:0025104,HP:0000951,3
HP:0025104,HP:0001574,4
HP:0025104,HP:0000118,5
HP:0002461,HP:0002461,0
HP:0002461,HP:0100321,1
HP:0002461,HP:0007352,1
HP:0002461,HP:0001317,2
HP:0002461,HP:0010766,2
HP:0002461,HP:0011283,3
HP:0002461,HP:0000924,3
HP:0002461,HP:0011282,4
HP:0002461,HP:0000118,4
HP:0002461,HP:0012443,5
HP:0002461,HP:0002011,6
HP:0002461,HP:0012639,7
HP:0002461,HP:0000707,8
HP:0025103,HP:0025103,0
HP:0025103,HP:0200036,1
HP:0025103,HP:0011355,2
HP:0025103,HP:0011121,3
HP:0025103,HP:0000951,4
HP:0025103,HP:0001574,5
HP:0025103,HP:0000118,6
HP:0025102,HP:0025102,0
HP:0025102,HP:0002134,1
HP:0025102,HP:0010993,2
HP:0025102,HP:0002060,3
HP:0025102,HP:0100547,4
HP:0025102,HP:0012443,5
HP:0025102,HP:0002011,6
HP:0025102,HP:0012639,7
HP:0025102,HP:0000707,8
HP:0025102,HP:0000118,9
HP:0001131,HP:0001131,0
HP:0001131,HP:0000481,1
HP:0001131,HP:0004328,2
HP:0001131,HP:0012372,3
HP:0001131,HP:0000478,4
HP:0001131,HP:0000118,5
HP:0025101,HP:0025101,0
HP:0025101,HP:0025100,1
HP:0025101,HP:0007343,2
HP:0025101,HP:0100547,3
HP:0025101,HP:0012443,4
HP:0025101,HP:0002011,5
HP:0025101,HP:0012639,6
HP:0025101,HP:0000707,7
HP:0025101,HP:0000118,8
HP:0003791,HP:0003791,0
HP:0003791,HP:0004303,1
HP:0003791,HP:0011805,2
HP:0003791,HP:0003011,3
HP:0003791,HP:0000118,4
HP:0002460,HP:0002460,0
HP:0002460,HP:0001324,1
HP:0002460,HP:0011804,2
HP:0002460,HP:0003011,3
HP:0002460,HP:0000118,4
HP:0001129,HP:0001129,0
HP:0001129,HP:0001123,1
HP:0001129,HP:0000505,2
HP:0001129,HP:0000504,3
HP:0001129,HP:0012373,4
HP:0001129,HP:0000478,5
HP:0001129,HP:0000118,6
HP:0003789,HP:0003789,0
HP:0003789,HP:0003198,1
HP:0003789,HP:0011805,2
HP:0003789,HP:0003011,3
HP:0003789,HP:0000118,4
HP:0001126,HP:0001126,0
HP:0001126,HP:0011226,1
HP:0001126,HP:0000492,2
HP:0001126,HP:0030669,3
HP:0001126,HP:0032039,4
HP:0001126,HP:0000315,5
HP:0001126,HP:0000271,6
HP:0001126,HP:0000234,7
HP:0001126,HP:0000152,8
HP:0001126,HP:0000118,9
HP:0001125,HP:0001125,0
HP:0001125,HP:0000622,1
HP:0001125,HP:0000504,2
HP:0001125,HP:0012373,3
HP:0001125,HP:0000478,4
HP:0001125,HP:0000118,5
HP:0001128,HP:0001128,0
HP:0001128,HP:0000499,1
HP:0001128,HP:0001595,2
HP:0001128,HP:0000492,2
HP:0001128,HP:0011138,3
HP:0001128,HP:0030669,3
HP:0001128,HP:0001574,4
HP:0001128,HP:0032039,4
HP:0001128,HP:0000118,5
HP:0001128,HP:0000315,5
HP:0001128,HP:0000271,6
HP:0001128,HP:0000234,7
HP:0001128,HP:0000152,8
HP:0003787,HP:0003787,0
HP:0003787,HP:0003789,1
HP:0003787,HP:0003198,2
HP:0003787,HP:0011805,3
HP:0003787,HP:0003011,4
HP:0003787,HP:0000118,5
HP:0002457,HP:0002457,0
HP:0002457,HP:0100022,1
HP:0002457,HP:0012638,2
HP:0002457,HP:0000707,3
HP:0002457,HP:0000118,4
HP:0002476,HP:0002476,0
HP:0002476,HP:0031826,1
HP:0002476,HP:0100022,2
HP:0002476,HP:0012638,3
HP:0002476,HP:0000707,4
HP:0002476,HP:0000118,5
HP:0001144,HP:0001144,0
HP:0001144,HP:0000315,1
HP:0001144,HP:0000271,2
HP:0001144,HP:0000234,3
HP:0001144,HP:0000152,4
HP:0001144,HP:0000118,5
HP:0002474,HP:0002474,0
HP:0002474,HP:0000750,1
HP:0002474,HP:0012758,2
HP:0002474,HP:0012759,3
HP:0002474,HP:0012638,4
HP:0002474,HP:0000707,5
HP:0002474,HP:0000118,6
HP:0002475,HP:0002475,0
HP:0002475,HP:0002435,1
HP:0002475,HP:0010651,2
HP:0002475,HP:0002414,2
HP:0002475,HP:0002011,3
HP:0002475,HP:0010301,3
HP:0002475,HP:0012639,4
HP:0002475,HP:0002143,4
HP:0002475,HP:0045005,4
HP:0002475,HP:0000707,5
HP:0002475,HP:0410043,5
HP:0002475,HP:0000118,6
HP:0002472,HP:0002472,0
HP:0002472,HP:0002538,1
HP:0002472,HP:0002060,2
HP:0002472,HP:0100547,3
HP:0002472,HP:0012443,4
HP:0002472,HP:0002011,5
HP:0002472,HP:0012639,6
HP:0002472,HP:0000707,7
HP:0002472,HP:0000118,8
HP:0001140,HP:0001140,0
HP:0001140,HP:0000502,1
HP:0001140,HP:0000481,1
HP:0001140,HP:0000591,1
HP:0001140,HP:0030669,2
HP:0001140,HP:0004328,2
HP:0001140,HP:0012372,2
HP:0001140,HP:0032039,3
HP:0001140,HP:0000478,3
HP:0001140,HP:0000315,4
HP:0001140,HP:0000118,4
HP:0001140,HP:0000271,5
HP:0001140,HP:0000234,6
HP:0001140,HP:0000152,7
HP:0001142,HP:0001142,0
HP:0001142,HP:0011526,1
HP:0001142,HP:0000517,2
HP:0001142,HP:0004328,3
HP:0001142,HP:0012372,4
HP:0001142,HP:0000478,5
HP:0001142,HP:0000118,6
HP:0002470,HP:0002470,0
HP:0002470,HP:0001251,1
HP:0002470,HP:0011443,2
HP:0002470,HP:0011442,3
HP:0002470,HP:0012638,4
HP:0002470,HP:0000707,5
HP:0002470,HP:0000118,6
HP:0001141,HP:0001141,0
HP:0001141,HP:0007663,1
HP:0001141,HP:0000505,2
HP:0001141,HP:0000504,3
HP:0001141,HP:0012373,4
HP:0001141,HP:0000478,5
HP:0001141,HP:0000118,6
HP:0001137,HP:0001137,0
HP:0001137,HP:0000565,1
HP:0001137,HP:0020045,2
HP:0001137,HP:0032012,2
HP:0001137,HP:0000486,3
HP:0001137,HP:0000549,4
HP:0001137,HP:0000496,5
HP:0001137,HP:0012373,6
HP:0001137,HP:0000478,7
HP:0001137,HP:0000118,8
HP:0001136,HP:0001136,0
HP:0001136,HP:0000630,1
HP:0001136,HP:0012841,1
HP:0001136,HP:0008046,2
HP:0001136,HP:3000036,2
HP:0001136,HP:0011004,2
HP:0001136,HP:0008047,3
HP:0001136,HP:0000479,3
HP:0001136,HP:0000234,3
HP:0001136,HP:0002597,3
HP:0001136,HP:0025015,3
HP:0001136,HP:0012372,4
HP:0001136,HP:0001098,4
HP:0001136,HP:0000152,4
HP:0001136,HP:0001626,4
HP:0001136,HP:0030680,4
HP:0001136,HP:0000478,5
HP:0001136,HP:0004329,5
HP:0001136,HP:0000118,5
HP:0001139,HP:0001139,0
HP:0001139,HP:0000610,1
HP:0001139,HP:0000553,2
HP:0001139,HP:0001098,2
HP:0001139,HP:0012372,3
HP:0001139,HP:0004329,3
HP:0001139,HP:0000478,4
HP:0001139,HP:0000118,5
HP:0003798,HP:0003798,0
HP:0003798,HP:0100303,1
HP:0003798,HP:0100299,2
HP:0003798,HP:0004303,3
HP:0003798,HP:0011805,4
HP:0003798,HP:0003011,5
HP:0003798,HP:0000118,6
HP:0001138,HP:0001138,0
HP:0001138,HP:0000587,1
HP:0001138,HP:0001098,2
HP:0001138,HP:0004329,3
HP:0001138,HP:0012372,4
HP:0001138,HP:0000478,5
HP:0001138,HP:0000118,6
HP:0003799,HP:0003799,0
HP:0003799,HP:0002750,1
HP:0003799,HP:0000927,2
HP:0003799,HP:0011843,3
HP:0003799,HP:0000924,4
HP:0003799,HP:0000118,5
HP:0003774,HP:0003774,0
HP:0003774,HP:0012622,1
HP:0003774,HP:0000083,2
HP:0003774,HP:0012211,3
HP:0003774,HP:0011277,4
HP:0003774,HP:0000077,4
HP:0003774,HP:0000079,5
HP:0003774,HP:0010935,5
HP:0003774,HP:0000119,6
HP:0003774,HP:0000118,7
HP:0002444,HP:0002444,0
HP:0002444,HP:0012286,1
HP:0002444,HP:0009731,1
HP:0002444,HP:0010662,2
HP:0002444,HP:0010566,2
HP:0002444,HP:0100835,2
HP:0002444,HP:0100547,3
HP:0002444,HP:0011792,3
HP:0002444,HP:0100006,3
HP:0002444,HP:0012443,4
HP:0002444,HP:0002664,4
HP:0002444,HP:0004375,4
HP:0002444,HP:0002011,4
HP:0002444,HP:0000118,5
HP:0002444,HP:0011793,5
HP:0002444,HP:0012639,5
HP:0002444,HP:0000707,6
HP:0001112,HP:0001112,0
HP:0001112,HP:0000587,1
HP:0001112,HP:0001098,2
HP:0001112,HP:0004329,3
HP:0001112,HP:0012372,4
HP:0001112,HP:0000478,5
HP:0001112,HP:0000118,6
HP:0002442,HP:0002442,0
HP:0002442,HP:0001328,1
HP:0002442,HP:0012759,2
HP:0002442,HP:0012638,3
HP:0002442,HP:0000707,4
HP:0002442,HP:0000118,5
HP:0003771,HP:0003771,0
HP:0003771,HP:0006479,1
HP:0003771,HP:0011061,2
HP:0003771,HP:0000164,3
HP:0003771,HP:0000163,4
HP:0003771,HP:0031816,5
HP:0003771,HP:0000153,6
HP:0003771,HP:0000271,7
HP:0003771,HP:0000234,8
HP:0003771,HP:0000152,9
HP:0003771,HP:0000118,10
HP:0100901,HP:0100901,0
HP:0100901,HP:0100919,1
HP:0100901,HP:0100915,1
HP:0100901,HP:0009316,2
HP:0100901,HP:0100899,2
HP:0100901,HP:0009832,2
HP:0100901,HP:0004150,3
HP:0100901,HP:0005918,3
HP:0100901,HP:0004054,3
HP:0100901,HP:0001167,4
HP:0100901,HP:0011001,4
HP:0100901,HP:0001155,5
HP:0100901,HP:0011297,5
